CO,NO2,SO2,O3,PM2.5,PM10,AQI
2.4642232478079857,1.0917719460512139,0.8372186436680454,1.960880843920525,4.016727424600638,4.575730418105884,97.81167
-0.2534584638015101,0.6878345202639685,1.15506595966497,0.01793502420769623,-0.07418392726297154,-0.18215196841946515,36.558323
-0.376060646280134,-0.41522537323196995,-0.56291890021714,-0.6963832918631967,-0.36592879387765065,-0.3582694827270663,16.0
-1.0912400440721066,-1.186849430184528,-0.5749890514575295,-0.03921044107797521,-0.7938212649125131,-0.5831580009967725,25.2
-0.11042258424311559,0.8639098084276394,-0.45831092280043073,-0.7535287571488681,-0.16494899687642736,-0.2498894739223887,34.183334
-1.132107438231648,-1.0625609914807603,-0.3094457241689598,0.07508048949336767,-0.5280092753302501,-0.4260069882299899,26.800001
0.8363387137862578,0.29943314931469434,0.10496280175108079,2.875208288491268,1.11872841622816,0.6090220958546817,71.833336
-0.6621324053969231,-0.8398775388031765,-0.5669422839639365,-0.38208323279200385,-0.845687018977345,-0.6346385051789943,20.4
-0.8937143056343237,-0.9641659775069442,-0.570965667710733,-0.5249468960061824,-0.9364520885908005,-0.6942475100215671,18.4
0.9589408962648817,1.0762358912132426,-0.0157387106528146,-1.0392560835772253,-0.3205462590709227,-0.39620248580870354,58.316658
1.6264416675373894,0.009426792339236425,-0.4784278415344133,-0.7249560245060325,-0.1843986546507392,-0.37723598426788496,20.574999
1.2245789583019,1.2523111793769135,2.9213314245086375,-0.867819687720211,0.852916426645897,0.4627090839683669,63.88333
0.0530469923950496,-0.7673759495593119,-0.5588955164703435,-0.6106650939346896,-0.7354722915895773,-0.610253003197942,17.2
1.8716460324946371,-0.09932559152656041,0.00035482433437145577,1.1608443299211249,1.105761977711952,0.9748046255704688,70.96999
-0.08317765480342139,-0.18736323560839585,-0.5146382952555818,0.446526013850232,0.3666749822880987,0.06441255161117646,44.11667
-0.709811031916388,-0.3064729893661733,-0.21288451424584362,0.3322350832788891,-0.5604253716207699,-0.48019699263232873,30.4
-0.35562694920036336,-0.38415326355602814,1.3481883795112024,2.2180354377060465,0.5935876563217379,0.1755020606359711,62.181816
0.0121795982355083,0.38229210845053957,-0.4784278415344133,-0.6106650939346896,-0.2038483124250512,-0.29324147744425977,37.3
-0.15128997840265687,-0.09932559152656041,1.1429958084245804,-0.010637708435139488,0.47040649041776245,0.5358655899115242,74.39667
-0.16491244312250397,-0.3116516743121635,0.990107226046313,1.1608443299211249,-0.13901611984401144,-0.19298996929993298,51.249992
-0.376060646280134,0.2942544643687041,1.1188555059438012,-0.2963650348634967,0.4574400519015545,0.6523740993765528,70.229996
-0.859658143834706,0.7085492600479297,-0.33358602664973885,-1.4107016079340897,0.1592119660287715,-0.23905147304192095,30.074999
-0.4169280404396753,-0.4877269624758346,-0.4904979927748028,0.01793502420769623,-0.6771233182666414,-0.5398059974749014,26.0
-0.4305505051595224,-0.5187990721517765,-0.5749890514575295,-0.4392286980776753,-0.6576736604923296,-0.49916349417314726,19.6
1.9670032855335668,-0.7518398947213409,-0.570965667710733,-0.03921044107797521,-0.5020763982978341,-0.512710995273732,25.2
-0.5054740611186814,-0.03718137217467658,0.7527275849853189,-0.15350137164931807,0.17866162380308348,0.3760050769246247,41.683334
-0.46460666695914016,-0.5032630173138055,1.4045157519663534,2.075171774491868,0.30184278970705897,0.07796005271176117,61.272728
-0.4305505051595224,-0.2702221947442411,-0.2611651192074017,-0.9249651530058824,0.3861246400624107,-0.14150946511771104,20.141668
-0.06955519008357429,0.7344426847778813,-0.4422173878132447,0.07508048949336767,0.15272874677066767,-0.10899546247630776,34.899998
-0.8937143056343237,-0.8139841140732248,-0.4019835503452796,-0.12492863900648236,-0.7289890723314734,-0.5723200001163048,24.0
-0.7711121231556999,-0.7725546345053023,-0.5830358189511226,-0.2963650348634967,-0.8651366767516568,-0.604834002757708,21.6
0.9180735021053403,1.8892894277337233,1.4890068106490801,-0.03921044107797521,0.4315071748691385,0.28388206944064875,77.229996
-0.6076425465175347,-0.7000530452614377,-0.09620638558874481,0.6751078749929177,-0.6187743449437058,-0.3555599825069494,35.2
0.4753433987103097,2.1792957847091814,-0.3013989566753668,-1.2964106773627468,-0.2038483124250512,-0.3907834853684697,30.48
3.8809595786720843,0.5065805471543072,0.21359416291458652,1.1036988646354535,0.7556681377743374,0.3028485709814674,60.833336
0.5025883281500039,0.7189066299399105,3.585189742730062,-0.3249377675063324,0.28887635119085103,0.15924505931526942,54.450005
-0.04912149300380364,-0.5084417022597958,0.8653823298956211,0.7893988055642606,-0.04176783097245165,-0.23634197282180397,63.94667
-0.6757548701167702,-0.5654072366656894,-0.5749890514575295,-0.5820923612918538,-0.7549219493638892,-0.5696104998961878,17.6
-0.2807033932412043,-0.6845169904234668,0.5515583976454933,0.8751170034927678,-0.508559617555938,-0.35014098206671557,38.0
0.8703948755858755,0.8276590138057074,0.47109072270956315,1.5322898542779892,1.3650907480361112,0.6334075978357342,73.82001
0.38679737803130354,1.8323238933278299,-0.2732352704477913,-1.4964198058625968,0.891815742194521,0.129440556893983,27.8
-0.3147595550408221,-0.16146981087844425,-0.5025681440151923,-0.1820741042921538,-0.7225058530733693,-0.5696104998961878,24.524996
-0.19215737256219817,-1.05738230653477,-0.587059202697919,1.8751626459920179,-0.5928414679112898,-0.5425154976950184,60.0
-1.0095052557530242,-1.1143478409406635,-0.5749890514575295,-0.5249468960061824,-0.8521702382354489,-0.653605006719813,18.4
-1.1048625087919537,-0.9330938678310021,-0.570965667710733,-0.6106650939346896,-0.7484387301057853,-0.5343869970346675,17.2
-0.32838201976066916,0.32014788909865577,0.5676519326326794,-0.12492863900648236,0.19811128157739546,0.1429880579945677,40.683342
-0.04231026064388009,-0.7207677850453991,-0.3174924916625529,1.360853458420975,-0.249230847231779,-0.19298996929993298,66.619995
-0.42373927279959883,-0.5498711818277184,-0.46233430654722724,-0.41065596543483956,0.010097923092379979,-0.29324147744425977,22.525002
-0.23983599908166303,-0.9589872925609538,-0.5387785977363609,0.8751170034927678,-1.0531500352366723,-0.745728014203789,38.0
-0.5395302229182992,-0.6741596205314861,-0.5830358189511226,-0.3535105001491681,-0.8132709226868251,-0.5560629987956031,20.8
-0.3079483226808985,1.1539161654030976,-0.5347552139895644,-1.7250016670052826,0.27590991267464315,-0.18486146863958214,22.560001
0.0530469923950496,0.4133642181264816,-0.17265067677787851,-1.0106833509343895,-0.4891099597816262,-0.5045824946133812,16.05
0.06666945711489669,0.920875342833533,0.6360494563282201,2.103744507134704,4.483519211184125,4.627210922288106,114.981674
-0.41011680807975176,0.37193473855855896,0.4751141064563597,-0.010637708435139488,0.010097923092379979,-0.19298996929993298,35.158333
-0.4305505051595224,-1.1298838957786344,-0.587059202697919,0.5322442117787392,-0.9040359923002806,-0.6834095091410993,33.2
-0.5463414552782228,-0.5861219764496506,-0.5790124352043261,0.646535142350082,-0.7030561952990574,-0.5669009996760708,34.8
0.0530469923950496,0.5739034514521817,1.991929778998644,-0.6106650939346896,1.3067417747131753,0.6036030954144478,50.36666
0.2573839631927561,0.4910444923163364,-0.4301472365728552,-0.7249560245060325,-0.508559617555938,-0.48019699263232873,16.8
2.239452579930509,2.971634581445701,2.10056114016215,-1.6392834690767755,1.4169565021009431,2.6899182649044926,84.221664
0.10072561891451444,-0.04753874206665719,0.587768851366662,-0.8963924203630468,0.43799039412724255,0.13485955733421698,36.616665
-0.6825661024766937,-0.16664849582443464,-0.5347552139895644,-0.4392286980776753,-0.7160226338152654,-0.5262584963743167,20.333332
-0.798357052595394,-0.8398775388031765,-0.5991293539383086,0.04650775685053195,-0.8132709226868251,-0.47748749241221183,26.399998
0.8227162490664107,0.8690884933736298,-0.5347552139895644,-1.8107198649337897,0.0036147038342761407,-0.30136997810461064,20.36
-0.7029997995564644,-1.0625609914807603,-0.5790124352043261,0.7036806076357535,-0.8392037997192409,-0.653605006719813,35.6
-0.723433496636235,-0.8709496484791184,-0.5991293539383086,-0.12492863900648236,-0.9883178426556324,-0.6888285095813331,24.0
2.0555493062125727,0.11300049125904287,0.2819916866101272,0.7036806076357535,0.5482051215150101,0.05357455073070873,39.600002
-1.0980512764320303,-0.02164531733670558,-0.5307318302427679,-0.7821014897917039,-0.5733918101369778,-0.45852099087139314,15.8
0.9929970580644994,2.0032204965455103,1.9034153365691207,-0.03921044107797521,1.2354263628740316,0.365167076044157,68.886665
-0.43736173751944596,0.009426792339236425,-0.49854476026839584,-1.067828816220061,-0.5215260560721461,-0.512710995273732,12.15
0.4957770957900803,0.2942544643687041,-0.16058052553748897,0.846544270849932,0.31480922822326707,0.2920105701009995,59.466675
0.04623576003512605,0.045677586961168644,-0.5106149115087854,-0.8106742224345396,-0.4761435212654182,-0.4747779921920948,14.400001
0.10072561891451444,0.05085627190715904,-0.4422173878132447,0.6751078749929177,-0.6058079064274977,-0.5262584963743167,35.2
0.27100642791260315,1.6510699202181685,0.4992544089371387,-0.23921956957782523,2.3310904174936042,2.07215221471783,85.9
-0.06274395772365074,0.48068712242435563,-0.4180770853324656,-0.8106742224345396,-0.054734269488659795,-0.23634197282180397,33.733334
-0.5395302229182992,-0.8761283334251088,-0.5991293539383086,0.1322259547790391,-0.7743716071382011,-0.5641914994559539,27.6
-0.29432585796105143,-0.7414825248293603,-0.5387785977363609,0.846544270849932,-0.4307609864586904,-0.4747779921920948,37.6
-0.723433496636235,-0.3168303592581539,-0.28932880543497724,0.6179624097072463,-0.21033153168315516,-0.37452648404776806,34.4
-0.2534584638015101,0.05085627190715904,-0.03183224564000066,0.24651688535038196,-0.048251050230555724,-0.07106245939467061,39.858334
-0.09680011952326849,-1.1972068000765086,-0.5991293539383086,0.846544270849932,-0.806787703428721,-0.6427670058393452,37.6
0.6183792782687042,0.9001606030495718,0.3624593615460574,-0.6963832918631967,1.5012383524562947,2.3837447400312786,81.405
-0.18534614020227463,0.05603495685314925,-0.08011285060155875,-1.2106924794342397,0.11382943122204371,-0.20111846996028374,27.708336
-0.9618266292335592,-0.8398775388031765,-0.20483774675225055,0.3322350832788891,-0.6252575642018097,-0.5072919948334981,30.4
-0.14447874604273334,-0.0009305775527441818,-0.5267084464959714,-1.2106924794342397,0.06196367715721184,-0.2769844761235581,21.041664
-0.19215737256219817,-0.18736323560839585,1.9235322553031031,1.4179989237066464,0.4250239556110347,0.5629605921126937,60.47333
0.7954713196267165,2.842167457795943,-0.31346910791575633,-1.0106833509343895,1.7605671227804538,0.44103308220743126,75.526665
-0.10361135188319204,-0.3375450990421151,-0.39393678285168654,-0.7535287571488681,-0.7419555108476812,-0.6156720036381758,22.500002
-0.46460666695914016,-0.24432877001428946,-0.4703810740408203,0.04650775685053195,-0.508559617555938,-0.45852099087139314,26.399998
-0.29432585796105143,-1.1247052108326443,-0.5749890514575295,1.2751352604924677,-0.9623849656232165,-0.7050855109020349,46.0
-0.21940230200189237,-0.8191627990192151,-0.5025681440151923,-0.010637708435139488,-0.9818346233975285,-0.7159235117825026,25.599998
-0.04231026064388009,1.4024930428106333,-0.3617497128773145,-1.2106924794342397,-0.1843986546507392,-0.2905319772241428,33.74167
-0.12404504896296269,-0.45147616785390227,-0.3174924916625529,0.7893988055642606,-0.5604253716207699,-0.5018729943932643,36.8
-0.39649434335990463,-0.03718137217467658,0.547535013898697,-0.26779230222066097,0.561171560031218,0.23782056569866067,41.550003
0.5025883281500039,0.7603361095078329,3.4001140903774227,-1.2106924794342397,0.852916426645897,0.33265307340275363,69.63334
0.8908285726656462,0.3667560536125686,-0.08011285060155875,1.0751261319926178,1.073345881421432,1.0750561337147957,78.65666
-0.41011680807975176,-1.1143478409406635,-0.570965667710733,1.4465716563494821,-0.6058079064274977,-0.5533534985754861,50.0
-1.0231277204728713,-1.026310196858828,-0.37381986411770396,-0.010637708435139488,-0.5280092753302501,-0.4260069882299899,25.599998
-0.9141480027140944,-1.21792153986047,-0.5951059701915121,0.9608352014212749,-0.8521702382354489,-0.648186006279579,39.2
-0.6621324053969231,-0.8088054291272345,-0.554872132723547,-0.41065596543483956,-0.9040359923002806,-0.6779905087008654,20.0
-0.13766751368280977,4.328450037295165,1.645918776774144,1.1036988646354535,3.724982557985959,2.4948342490560727,88.71333
0.6115680459087807,1.050342466483291,0.5073011764307318,0.9322624687784392,0.28887635119085103,-0.0737719596147875,62.45333
-0.6893773348366172,-0.8398775388031765,0.4469504202287842,1.0751261319926178,0.1462455275125636,0.6686311006972545,60.993332
0.8840173403057227,-0.2857582495822119,-0.184720828018268,1.6465807848493321,0.7297352607419215,2.0206717105356082,94.73
1.2313901906618236,2.842167457795943,1.1148321221970048,-1.4107016079340897,1.5790369835535427,0.44374258242754827,65.8
-0.43736173751944596,-0.8088054291272345,0.3865996640268365,1.8751626459920179,-0.4761435212654182,-0.42058798778975603,60.0
-1.1729748323911893,-0.9745233473989248,-0.5749890514575295,-0.15350137164931807,-0.845687018977345,-0.5885770014370064,23.600002
-1.1389186705915715,-1.1764920602925475,-0.587059202697919,-0.03921044107797521,-0.547458933104562,-0.42871648845010685,25.2
-0.9413929321537886,-0.19254192055438624,-0.45831092280043073,-0.9535378856487182,-0.4502106442330023,-0.46123049109151015,16.2
-0.4714178993190637,-0.15111244098646365,-0.5910825864447156,-0.2963650348634967,-0.8910695537840727,-0.6292195047387605,23.199999
